board	similarity
MBLAQ	0.172757856903
KR_Entertain	0.161373483572
YGFamily	0.127383365001
KoreaDrama	0.0891974092592
TW-history	0.0719580955595
KoreanPop	0.0623491418715
China-Drama	0.0619262117182
BEAST	0.0615174109265
Olympics_ISG	0.0490753497619
CNBLUE	0.0484926156212
GFRIEND	0.048109948927
Soccer	0.0460914757667
Golf	0.0438879459784
BTS	0.0426925920512
JessicaJung	0.0394208217724
JOB-Hunting	0.0329846175425
SET	0.0297613193054
IdolMaster	0.0294873467876
SEVENTEEN	0.0293984148433
NBA	0.0229713018332
I.O.I	0.0191228423867
TWICE	0.0181159922842
Railway	0.0127017215856
Gossiping	0.0104046526928
Baseball	0.0104003329126
Test	0.0103241843415
Aviation	0.0102720769922
HatePolitics	0.00870295912999
Hearthstone	0.0084754488685
Tech_Job	0.00705432120137
WomenTalk	0.0048658236062
movie	0.00443438579777
LoL	0.00411917487067
