board	similarity
Oneday	0.0683234672348
ABC	0.0652933392466
Bank_Service	0.0427174681109
IC-Card	0.0330994369381
Lifeismoney	0.0313115759798
Broad_Band	0.0230412235633
points	0.0218649043325
RIPE_gender	0.0214954826338
WorkinChina	0.0198905340604
L_TalkandCha	0.018928749335
MOD	0.0178698180403
Android	0.0169959296057
CVS	0.0168528681745
HelpBuy	0.0159795464072
EatToDie	0.0152930521631
MobileComm	0.0148171712777
Daan	0.0130275496221
Zastrology	0.0129697706564
TOEIC	0.0126581268297
ForeignEX	0.0123157145063
Taoyuan	0.0121722843263
FengYuan	0.0121637550832
car	0.0119608743173
optical	0.0118628352188
BeautyBody	0.010956525518
iPhone	0.0106918938559
Lottery	0.0101549742624
heart	0.0101467306205
BigBanciao	0.00921675123668
MacShop	0.00861246714967
MRT	0.00849268458967
BigShiLin	0.00844226032971
Stock	0.00791582489751
home-sale	0.00789376980736
TuCheng	0.00788029470026
Old-Games	0.00779961083365
China_travel	0.00777932130872
Loan	0.00773220709619
Railway	0.00748533899985
Baseball	0.00742547130594
StarCraft	0.00733586504368
Gossiping	0.00680341129776
BabyMother	0.00679232285745
Tainan	0.00671428650599
Japan_Travel	0.00666011235827
ask	0.00630559726024
NightLife	0.00627319339558
dog	0.00594509281999
aqua-shop	0.00572431154219
TaichungBun	0.00568659636565
LinKou	0.00568220648752
movie	0.00556342355179
Aviation	0.00552847201313
CATCH	0.00552390054044
Headphone	0.0053803200915
Key_Mou_Pad	0.00519007123892
equal_change	0.00509263582931
MenTalk	0.00503908908034
forsale	0.00468818422267
WomenTalk	0.00467940634232
Diary	0.00460762725607
HardwareSale	0.00418229990643
marriage	0.00407859943886
car-pool	0.00402661677605
Boy-Girl	0.00329428144323
biker	0.0031278240264
DC_SALE	0.00278095724013
Wanted	0.00271542475427
BabyProducts	0.00251775103316
Hate	0.00240199076248
Drama-Ticket	0.00212291957103
Hsinchu	0.00197844228365
Gamesale	0.00140421106257
