board	similarity
AsiaMovies	0.1727752414
share	0.103849464185
Ourmovies	0.0808540928922
learnyf	0.0708720163002
TWSU	0.0667724007043
CareerPlan	0.0516500243681
Folklore	0.0515865079762
NewActivity	0.0480358693263
GMAT	0.0381619148369
JOB-Hunting	0.0380019423727
toberich	0.0356646293118
HRM	0.035228528237
GRE	0.0338094037703
Refresh	0.0297521051924
Language	0.0281264817649
TOEFL_iBT	0.0280663065179
Design	0.0273583463463
WorkinChina	0.0245684074874
TOEIC	0.0235157076141
IELTS	0.0209293259151
marvel	0.0173817699967
NTU	0.0131189210401
ask	0.0123238674577
Aviation	0.0122418086671
joke	0.0107292639235
Tech_Job	0.0104865037271
Salary	0.010362605658
TaichungBun	0.0086338905646
AllTogether	0.00656640251222
BabyMother	0.00641883150102
WomenTalk	0.00632870232636
forsale	0.00351217295361
