board	similarity
MacShop	0.0960417203963
forsale	0.0476077518622
MobileComm	0.0279707590005
nb-shopping	0.0236415578995
NTUB	0.0221380941834
HardwareSale	0.0201274032519
Digitalhome	0.0196342156315
CDMA	0.0186359215583
NTUT_Talk	0.0162405702612
NTUEtalk	0.0162405702612
uni-talk	0.0147114359601
TaichungBun	0.0145814405215
STU	0.0128998438255
BikerShop	0.0116975258723
SCU_Talk	0.0108882550759
NTPU_TALK	0.0108467492178
Taoyuan	0.0108432873034
Gamesale	0.0108430761816
LinKou	0.010654867008
ISU	0.0106360137312
AnimalGoods	0.0103534834264
DC_SALE	0.0101985713786
WuGu-BaLi	0.0100843987398
Android	0.0100586695124
KUAS	0.00991024871298
E-appliance	0.00892142734446
Old-Games	0.00890765656802
NTUST_Talk	0.008219276576
e-coupon	0.00812104443717
HsinTien	0.00801223257091
SurvivalGame	0.00735611951458
model	0.00731791278435
iPhone	0.00730339114037
equal_change	0.00721437556822
Taitung	0.00721026458627
Finance	0.00714386927962
give	0.00711002651456
Comic	0.00709842991067
CarShop	0.00694877080221
LCD	0.00677796839655
Clothes	0.00667198274756
HelpBuy	0.00651495555213
ChangHua	0.00623244127298
ask	0.00595101070871
part-time	0.00594941486936
NTU_GoodLife	0.00591515339993
BabyProducts	0.00590260283119
FongShan	0.00579630677734
Yunlin	0.00578638567967
Master_D	0.00578629947567
Kaohsiung	0.00574727087684
BeautyMarket	0.005691369161
Tainan	0.00558172992049
biker	0.0054641726878
shoes	0.00527402628602
C_Sharp	0.00524951439724
CYCU_Talk	0.00512785949173
yoga	0.00504821676709
Loan	0.0050024608048
Hualien	0.00493678762459
Hsinchu	0.00492595053668
Philippines	0.00492576415612
Audiophile	0.00489383523502
Plant	0.00479504117582
San-Ying	0.00478924210351
hardware	0.00476490842499
PublicIssue	0.00475553817601
FengYuan	0.00464340081806
Actuary	0.00461820170942
PingTung	0.00459827111506
Statistics	0.00457924960726
Aviation	0.00457003233675
Neihu	0.00455638715896
tabletennis	0.00453755722764
VideoCard	0.00451298081089
AllTogether	0.00439412087951
travel	0.00437866104207
TOEIC	0.00428029777804
cat	0.00424216259757
LivingGoods	0.00411026406015
Zhongshan	0.0040585488355
Perfume_Shop	0.00403579396586
Miaoli	0.00398145924378
Chiayi	0.00386175786308
BigBanciao	0.00380944780867
Facebook	0.00374613044245
Aves	0.00374407211686
book	0.00360322255718
baking	0.00357863099706
aqua-shop	0.00357844692854
barterbooks	0.00357188927434
Singapore	0.00351591628653
TypeMoon	0.00350916773018
Drama-Ticket	0.0034843649631
Japandrama	0.00348154052116
Math	0.00345524758525
SportsShop	0.00343843717282
rabbit	0.00337634255302
CVS	0.00333921880352
car-pool	0.00327241647528
Gossiping	0.00322417610957
BigShiLin	0.00322275467182
Tech_Job	0.00317396853545
WorkanTravel	0.00308111227233
GoodPregnan	0.00306956682391
CareerPlan	0.00299239225196
SMSlife	0.00294911523691
Shu-Lin	0.00290143391406
TaiwanDrama	0.00287269758176
TuCheng	0.00279555432509
Coffee	0.00273404175648
bicycle	0.00269358874231
I-Lan	0.00258105746669
hairdo	0.00245665535623
Chat82gether	0.0024475177638
Key_Mou_Pad	0.00239398769941
Wanted	0.00232102905153
GetMarry	0.0023179168556
joke	0.00229466705278
COC	0.00223822456054
CFantasy	0.00220449181363
Insurance	0.00218898902619
HsinChuang	0.00213073769877
BigSanchung	0.00212901435115
DiabloEX	0.00210400443711
Headphone	0.00205388735168
BuyTogether	0.00203716481718
Steam	0.00197612205105
Rent_ya	0.0019417101724
Lifeismoney	0.00190590606825
Elephants	0.00187215649807
Rent_apart	0.00185669675519
Salary	0.0017704140327
PC_Shopping	0.00173154636799
marriage	0.00170483203233
MenTalk	0.00153448397718
LoL	0.00149904280234
HatePolitics	0.00142623165883
Stock	0.00136306270395
PlayStation	0.00133999923166
car	0.00128235529586
Test	0.00127194944045
sex	0.00124222682457
ShuangHe	0.00121912171238
Japan_Travel	0.00105873940047
Rent_tao	0.00104431891024
Hate	0.00103515123595
movie	0.000997587194743
BabyMother	0.000913029398386
C_Chat	0.000838329351909
