board	similarity
FineArt	0.161255822079
Art-Service	0.161255822079
AIESEC	0.161255822079
AsiaMovies	0.158346451289
ArtCenter	0.141479650589
NTU-Taipei	0.128539032046
ASES-Taiwan	0.128539032046
CLOCA	0.096774239188
Trace	0.0923293332505
asciiart	0.0816039182142
Ourmovies	0.074101813303
learnyf	0.0695694345404
Architecture	0.0617226800045
Publish	0.0572036894741
PSY	0.0568278365208
CareerPlan	0.0473366322707
NewActivity	0.0471530011582
Soft_Job	0.0426887834646
share	0.0408994426218
streetfight	0.0348859159963
HRM	0.0322865266182
Refresh	0.0310738176913
soho	0.0285293383526
unemployed	0.0273583463463
TOEIC	0.0245603733436
toberich	0.0240788958339
drawing	0.0234672232726
Windows	0.0226694856489
DIABLO	0.022096369951
watch	0.0214910370614
SuperHeroes	0.0205357851961
give	0.0168956236611
SENIORHIGH	0.0147709646601
PttEarnMoney	0.0138430489948
AC_In	0.0137577019599
equal_change	0.0125259065667
Aviation	0.0112194718646
Clothes	0.00867499534088
ask	0.00720797933834
forsale	0.00701155851842
Test	0.00695691355356
joke	0.00658340639344
C_Chat	0.0050206906776
Wanted	0.00295808301771
