board	similarity
gallantry	0.0712183329367
Publish	0.0711404310792
SailorMoon	0.0623878326844
China-Drama	0.0328009433045
Salary	0.0118110429857
movie	0.00751325688981
Wanted	0.00489341265152
Gossiping	0.00347036712989
