board	similarity
Polytechnic	0.050219734796
Zhongzheng	0.0355043931316
pharmacist	0.0329924749525
elderly	0.0328833501368
Immigration	0.0233591561979
yoga	0.0201487406365
PublicServan	0.0174682135224
PingTung	0.0109868362353
Insurance	0.0107998940926
Keelung	0.0104199994656
BigBanciao	0.00979842459156
travel	0.00926734730301
CATCH	0.00916165843562
BeautySalon	0.00905630360012
Kaohsiung	0.00885609571381
Tech_Job	0.00807254480677
EAseries	0.00692237031002
cat	0.00689652644594
WomenTalk	0.00649184388434
BeautyMarket	0.00602283370851
Examination	0.00600323993147
Test	0.00573117573917
MenTalk	0.00554304075092
Salary	0.00451895905899
sex	0.00448731561417
Hsinchu	0.00340302993116
movie	0.00287460644465
forsale	0.00254122151245
Wanted	0.00233534022977
Gossiping	0.00165620366555
