board	similarity
Cga	0.0716974332093
e-seller	0.0305351020039
CareerLady	0.030499184027
TOEIC	0.0258096494816
HomeTeach	0.0156272998307
Loan	0.0143983957396
ClashRoyale	0.0139774858925
graduate	0.0134127657556
Gossiping	0.0118199429284
ToS	0.0116029556083
Elephants	0.0112888648163
part-time	0.0109796306321
Militarylife	0.00966180663899
iPhone	0.00849431361283
biker	0.00811089804186
LoL	0.00746715893734
movie	0.00549359897585
MacShop	0.00547213925603
AllTogether	0.00423404412436
Tainan	0.00392083066291
mobilesales	0.00374613044245
