board	similarity
baking	0.0813084990575
Preschooler	0.0403992128072
love-vegetal	0.0327724846684
Snacks	0.0300941074033
hypermall	0.0281906050162
einvoice	0.0260847893588
Food	0.0232677962298
Instant_Food	0.0229444360653
HateP_Picket	0.0224874072392
BeautySalon	0.0210723849131
True-Escape	0.019416146398
HandMade	0.0187016882635
Philippines	0.017726780073
soho	0.0152675307386
GossipPicket	0.0152566506616
Aromatherapy	0.0149401038812
Sony-style	0.0145410563529
BabyMother	0.0144140324452
ask	0.0141218892724
NewActivity	0.0127786431147
drawing	0.011740829545
Yunlin	0.0110425104789
PublicIssue	0.0109218347875
sex	0.0103605332264
WomenTalk	0.0093190687577
Japan_Travel	0.00902907990891
Korea_Travel	0.00863515204219
Chiayi	0.00820029680052
biker	0.00758538055594
EAseries	0.00733733717555
points	0.00693543390081
marriage	0.00692630808065
Tainan	0.00691484289859
HsinChuang	0.00679238457012
e-shopping	0.00580543069423
BigBanciao	0.00552988971477
MuscleBeach	0.00529020252814
MenTalk	0.00498747162979
Gossiping	0.00466075007245
GetMarry	0.00461128562861
Kaohsiung	0.00451541806869
BeautyMarket	0.00408261261477
Boy-Girl	0.00384096530534
HatePolitics	0.00369785577342
part-time	0.00307805293631
movie	0.00304692696096
TaichungBun	0.00281992445265
Wanted	0.00186523057641
