board	similarity
Sub_GMobile	0.0609119710549
COC	0.0411128730352
NARUTO	0.0241517477202
Shooter-game	0.0237084822128
bass	0.0205749435294
RockMetal	0.0196645101651
MysticWiz	0.0157919546663
Facebook	0.0139774858925
ToS	0.0131139835733
Old-Games	0.011429719532
BB_Online	0.0106652862795
PVC-GK	0.00975892137414
model	0.00908429854556
dog	0.00873042213855
Gossiping	0.00838532493037
Gamesale	0.00818488106445
Key_Mou_Pad	0.00815766837399
MuscleBeach	0.00784911152993
BigBanciao	0.00741014163913
Hate	0.00624904952841
Hearthstone	0.00599972014918
PC_Shopping	0.00590035656728
Steam	0.0058816848
NBA	0.00577313886676
C_Chat	0.00538149342643
TaichungBun	0.00513981257293
Stock	0.00494166255891
Test	0.00489303076031
e-shopping	0.00444688945234
PlayStation	0.00429176132048
LoL	0.00425256893111
joke	0.00390961341403
HardwareSale	0.00282973652571
movie	0.00244905563464
