board	similarity
KoreaStudy	0.0990844900241
HomeTeach	0.0179730692019
ChangHua	0.0136299134175
e-shopping	0.0111872830607
iPhone	0.0110288583433
gay	0.00929842636649
Kaohsiung	0.00703918124688
movie	0.00631822743724
AllTogether	0.00549740390989
WomenTalk	0.00529840088979
