board	similarity
prose	0.125111003732
interdreams	0.0280147061748
NewAge	0.0245115993548
book	0.0163737118778
haiku	0.0159163222338
NCU_Talk	0.0150705001578
SENIORHIGH	0.0134881258547
Japandrama	0.0127985718183
sex	0.0116908255782
prozac	0.00989257164072
movie	0.00828008666951
NTU	0.00729844063171
Taoyuan	0.00690644703818
Elephants	0.00688227790259
StupidClown	0.00635980828273
job	0.00555615992862
cat	0.00498405261893
Test	0.00427029491228
Wanted	0.0034466597426
TaichungBun	0.00339403527044
Hate	0.0033707760145
Gamesale	0.00294331702212
WomenTalk	0.00280859065212
Gossiping	0.00135123199451
