board	similarity
CODE_GEASS	0.0951730820189
novel	0.079947945663
Evangelion	0.0695331217071
L_LifePlan	0.0571971833741
Fantasy	0.0452700138283
SpaceArt	0.0395793034195
Shooter-game	0.0375974609636
IdolMaster	0.0295315544793
C_Chat	0.0217081035955
NBAEasyChat	0.0213075984265
DummyHistory	0.0203895312249
LightNovel	0.0201862492456
C_Sharp	0.0200445300305
CYCU_Talk	0.019580007939
gallantry	0.0183811501009
TypeMoon	0.0165633002566
AC_Sale	0.0165374915824
Military	0.0157468757764
Gossiping	0.0154685782116
MapleStory	0.0147884380704
Notebook	0.014522191374
book	0.0137583969275
hardware	0.0136779897903
LoL_Picket	0.0136639031479
Suckcomic	0.0134578117371
RO	0.0132977774159
Monkeys	0.0130453311483
BB-Love	0.0127089701962
KanColle	0.0116588517943
LoL	0.0113649288206
HatePolitics	0.010769869365
WomenTalk	0.0104799869772
Audiophile	0.00997427364095
movie	0.00955591144675
WOW	0.00922298784965
AC_In	0.00877149965103
OverWatch	0.0084770291865
ToS	0.00829471026177
marvel	0.00801224955001
marriage	0.00734889952002
stationery	0.0069900992108
biker	0.00651076286453
Beauty	0.00567996288376
PlayStation	0.00511659799505
NBA	0.00486335071198
nb-shopping	0.00485038156709
car	0.00447180730954
Boy-Girl	0.00407531223852
Wanted	0.00395806595032
Japan_Travel	0.0035809796811
HardwareSale	0.00317087130508
joke	0.00315624047449
Kaohsiung	0.00305744151836
mobilesales	0.00220449181363
forsale	0.00190757414463
