board	similarity
Wizards	0.395287580756
Orl-Magic	0.395287580756
Nets	0.395287580756
Lionel_Messi	0.395287580756
LaClippers	0.395287580756
CONCACAF	0.395287580756
Argentina	0.395287580756
BLAZERS	0.315304848189
G-S-WARRIORS	0.28724365054
Raptors	0.18248884908
LFP	0.18248884908
ChicagoBulls	0.18248884908
Bundesliga	0.142083275607
Hawks	0.136518012577
FCBarcelona	0.136518012577
FCBayern	0.131474729976
ManCity	0.120348906637
BVB_09	0.113750716304
ManUtd	0.109510799948
Jeremy_Lin	0.108713622036
RealMadrid	0.0972070361904
Soccer	0.0956389126583
Atletico	0.0938386407072
Celtics	0.0870467826826
FAPL	0.0813212955523
PACERS	0.0781930379113
Thunder	0.078081169834
GO	0.0664899693619
Cavaliers	0.0662134394649
CN_Entertain	0.0577980688006
MiamiHeat	0.0423926451283
NBA	0.0373729012373
tabletennis	0.0370727476339
SuperHeroes	0.0346306927919
MLB	0.0325753032704
Rhinos	0.0306137414933
Palmar_Drama	0.0212707861755
NTU	0.0183120366608
Elephants	0.0152958920191
