board	similarity
CNU	0.0687632220058
Rockman	0.0578431978967
jhs_30_5	0.0442175628777
MA	0.0442175628777
WarCraft	0.0349099893491
SummonsBoard	0.0264838309364
SailorMoon	0.0244522840679
Touhou	0.0225824174739
Conan	0.0215449337478
AC_In	0.0158072313729
EatToDie	0.0157382901397
SummonersWar	0.0151317493946
ChainChron	0.0144569710054
Wargaming	0.01390154246
TypeMoon	0.0128046300072
C_Chat	0.01276509616
ToS	0.0120925301665
battlegirlhs	0.011806368441
WhiteCat	0.0103088998698
TuCheng	0.00887989584472
Hunter	0.00802455910913
joke	0.00721018413424
OverWatch	0.00572410627579
MenTalk	0.00567828842546
biker	0.00551130025624
Gossiping	0.00530117963215
Hearthstone	0.00519737158884
gay	0.00489244484942
Stock	0.00460647682089
StupidClown	0.00407373421083
Test	0.00375462661854
MacShop	0.00331140213944
Rent_tao	0.00308269138216
LoL	0.00252598803609
