board	similarity
LeBronJames	0.292444260061
Wizards	0.167507006768
Orl-Magic	0.167507006768
Nets	0.167507006768
Lionel_Messi	0.167507006768
LaClippers	0.167507006768
CONCACAF	0.167507006768
Argentina	0.167507006768
Raptors	0.0773314477004
LFP	0.0773314477004
ChicagoBulls	0.0773314477004
Hornets	0.0662134394649
Bundesliga	0.0602091878606
Hawks	0.0578508528218
FCBarcelona	0.0578508528218
FCBayern	0.0557137121327
ManCity	0.0509990348799
BVB_09	0.0482029867199
ManUtd	0.0464062803918
RealMadrid	0.0411924392815
Soccer	0.0405279314854
Atletico	0.0397650485096
Celtics	0.0368869317575
BLAZERS	0.0361122204784
FAPL	0.0344607001778
PACERS	0.0331350701824
Thunder	0.0330876649826
G-S-WARRIORS	0.0328983398096
GO	0.0281757795845
CN_Entertain	0.024492501088
Elephants	0.0239823027481
MiamiHeat	0.0179643010307
NBA	0.0178788914331
tabletennis	0.0157099420552
SuperHeroes	0.0146750972565
MLB	0.0138041056968
Rhinos	0.0129728745682
movie	0.0105274595317
Palmar_Drama	0.00901370520432
NTU	0.00775990594747
