board	similarity
hair_loss	0.0321578818657
Daan	0.0266170666753
Interior	0.0242125168498
Windows	0.0212586920981
E-appliance	0.0140059650079
PC_Shopping	0.0123274175334
Headphone	0.0116642391744
SportLottery	0.0116422715347
TaichungBun	0.0108218394978
HelpBuy	0.0106431671561
Hsinchu	0.00949161656571
BeautyMarket	0.00807643887968
Tainan	0.00642546096961
MacShop	0.00600404541746
give	0.00595566247175
MobileComm	0.00591397758791
AllTogether	0.00564350874915
Baseball	0.00540099684837
HardwareSale	0.00516396987237
LoL	0.00457997737937
mobilesales	0.00411026406015
WomenTalk	0.00408909631789
forsale	0.00301854459201
