board	similarity
jawawa	0.119409078882
lostsleep	0.0830297105455
MJ	0.0811547758999
TuCheng	0.0401577087196
tax	0.0371658824601
Lottery	0.0289297358001
HsinChuang	0.0272473576747
Taipei	0.0217543591333
Salesperson	0.0202133779693
prozac	0.0200824309521
E-appliance	0.0148491673063
home-sale	0.0125601745443
cat	0.010887614281
Taoyuan	0.00962818622082
give	0.00893596152693
Hsinchu	0.00683253801499
TaichungBun	0.00534158461615
Tainan	0.00522167847457
forsale	0.00320027028792
Gossiping	0.00261466505243
