board	similarity
FineArt	0.506052539139
Art-Service	0.506052539139
AIESEC	0.506052539139
NTU-Taipei	0.403380806389
ASES-Taiwan	0.403380806389
CLOCA	0.303696628332
Architecture	0.19369793001
Bus	0.0996769000897
Design	0.0816039182142
C_Chat	0.0421344636195
toberich	0.0384699718869
ask	0.0250456265097
Test	0.0241732461129
Kaohsiung	0.0211223815547
