board	similarity
pighead	0.138303003802
Dreamland	0.137807135218
kindness	0.132489218157
Memory	0.114335181305
dreams-wish	0.0981251386198
Lonely	0.0882799461646
Lucky	0.0754982164579
wisdom	0.0596352931083
adulation	0.0566474244436
nmsmusic	0.0553575455522
Sad	0.052455377147
Diary	0.049755075977
Hate	0.039379191378
DietDiary	0.0344281563526
talk	0.0269533360935
heart	0.0214075091623
HomeTeach	0.0211817567239
FORMULA1	0.0186512320879
MenTalk	0.0106314388044
MacShop	0.0103505907705
Beauty	0.0103061969269
forsale	0.00941349373319
Gossiping	0.0048036620256
Wanted	0.00253737010854
