board	similarity
ONE_PIECE	0.0405825281276
money	0.031985659456
gallantry	0.0227904235389
clmusic	0.0226464164574
Hip-Hop	0.0205533862847
FJU	0.0194242775219
LoL	0.0184459905859
Pisces	0.0179768808157
historia	0.0173613043888
sex	0.017343971785
Wargaming	0.0160629829899
PttNewhand	0.0154121262716
e-seller	0.015299858061
NightLife	0.0139031585116
MLB	0.0135992802382
PVC-GK	0.0135585781566
Test	0.0126968858164
NBA	0.0115573424846
joke	0.0114529416929
FishShrimp	0.0113164598841
WOW	0.0109588260874
biker	0.0104846537753
FITNESS	0.0103922308625
MabinogiHero	0.0101211335625
Google	0.010105486487
Gossiping	0.0097148929771
AC_In	0.00968552617979
IA	0.00949372569314
Contacts	0.00915898782612
Browsers	0.0090906800526
movie	0.00900466113824
DIABLO	0.00879374721408
Badminton	0.00878694447925
MenTalk	0.00878356301603
OverWatch	0.00829142318715
EAseries	0.00819383876891
E-appliance	0.00790642647365
Live	0.00717144012446
PublicIssue	0.00704059254222
Baseball	0.00688390843022
HatePolitics	0.00626430431757
Windows	0.00625648273594
BikerShop	0.00567281657461
HsinChuang	0.00546362740444
Hearthstone	0.00531964941214
Wanted	0.00496573975759
WomenTalk	0.00493153592116
forsale	0.00492602375488
TaiwanDrama	0.00425303980782
Boy-Girl	0.0039173040931
Kaohsiung	0.00379086111403
Japan_Travel	0.00319878628231
C_Chat	0.00313095497588
HardwareSale	0.00310144453723
Stock	0.00285592977097
Tech_Job	0.00265244340384
home-sale	0.00261414104303
