board	similarity
museum	0.0421346946242
Disabled	0.0415167121127
Gemini	0.0201788902078
NBA_Film	0.0179313212221
Nurse	0.0174682135224
Salary	0.0151467826964
I-Lan	0.0147094177026
Lions	0.0137909706208
Examination	0.0118728772751
Gossiping	0.0102125016036
Stock	0.00862596834777
Teacher	0.00827637754424
job	0.00762989433344
nb-shopping	0.00755575841432
GetMarry	0.00646844101577
Boy-Girl	0.00579777039438
TaichungBun	0.00526167600433
MacShop	0.00501631608602
BabyProducts	0.00485193674582
Tainan	0.00416100383037
WomenTalk	0.00312008359995
