board	similarity
PhotoLink	0.150644727519
PublicBike	0.0998967648121
Agriculture	0.0798062821933
Ecophilia	0.0733535703803
sky	0.0704972104786
ScenicPhoto	0.0692312008706
Olympics_ISG	0.0661452074791
Soccer	0.0621234538806
Oceanography	0.0570721313195
EarthScience	0.0485531456749
medache	0.046423495519
travel	0.0446171435597
Road	0.0417496095852
MACAU	0.0343889116609
IA	0.034031474246
IC-Card	0.0314154109891
Ind-travel	0.0301036359714
FixMyHouse	0.0290013348808
ForeignEX	0.0271546151139
Food	0.0266504612076
CrossStrait	0.0254802495338
Navy	0.0224395380546
Hong_Kong	0.0221634990837
TY_Research	0.0215261562223
NewYork	0.0195412370779
swim	0.019409553873
Tennis	0.0188321463659
Railway	0.0171197559201
Bank_Service	0.0168587927651
Hotel	0.016049295527
Jinmen	0.0157082529152
Bus	0.01516496696
MRT	0.0141337622779
Kaohsiung	0.0136663662672
Japan_Travel	0.0115318877768
barterbooks	0.0114046364968
BigBanciao	0.0111258690502
Aviation	0.0100880927148
MakeUp	0.00965492683888
job	0.00872971799743
Lifeismoney	0.00832022174052
Korea_Travel	0.00814428778568
Badminton	0.00798573873047
creditcard	0.00777932130872
ask	0.00761171128519
Militarylife	0.00643070571913
HardwareSale	0.00592902664181
Drama-Ticket	0.00578606862508
TaichungBun	0.00533263461905
home-sale	0.00452238551746
AllTogether	0.00405567166936
Wanted	0.00265172113551
forsale	0.00218091172979
Gossiping	0.00094142986026
