board	similarity
photo-buy	0.0464315298587
ABC	0.0425917447664
DSLR	0.0264069251733
lab621	0.0236174518125
forsale	0.0214499162963
SportsShop	0.0161393754115
photo	0.0142624473574
bicycle	0.0132826788446
MacShop	0.0129425952244
GRE	0.0118714961086
egg-exchange	0.0118664155591
MP3-player	0.0116917072943
Jolin	0.0109877789761
mobilesales	0.0101985713786
HardwareSale	0.010124002628
FongShan	0.00990465625635
Gamesale	0.0091083524223
nb-shopping	0.00833225537137
AC_Sale	0.00810369279956
Digitalhome	0.00803946254058
ShuangHe	0.00743943972181
DigitalMusic	0.00729564759074
Hiking	0.00700815618274
HelpBuy	0.00580760398655
Audiophile	0.0055177062687
watch	0.00546092583911
Monkeys	0.00472280924761
Android	0.00469954554683
BabyProducts	0.00414431065633
Chiayi	0.00389369001764
Baseball	0.00389040987312
Kaohsiung	0.00387848254416
BikerShop	0.00378038212698
PingTung	0.003690819897
biker	0.00319040054426
Beauty	0.00318650775664
I-Lan	0.00317752789893
E-appliance	0.00315973006025
e-coupon	0.00306786810469
Hualien	0.00285480453245
creditcard	0.00278095724013
PlayStation	0.00269797337044
Tainan	0.00265336092771
cat	0.00261543886856
BeautyMarket	0.00257857047534
Clothes	0.00230069609226
CarShop	0.00227083741322
joke	0.00221330718971
Gossiping	0.00216514912637
iPhone	0.00204297545383
GetMarry	0.00193950034158
NBA	0.00184754746671
BuyTogether	0.00184594353392
Hate	0.00176885343707
give	0.00168432232872
Wanted	0.00160212501287
AllTogether	0.00109580497171
