board	similarity
Oceanography	0.0672873223772
PublicBike	0.0609368948934
EarthScience	0.0572435458414
Korea	0.0491513814941
Agriculture	0.0486817269708
Ecophilia	0.0447455812682
sky	0.0430032054922
Olympics_ISG	0.0403484893974
Instant_Food	0.0385851711437
Soccer	0.0378952250022
Ind-travel	0.0316651388501
medache	0.031042828047
EXO	0.030040868813
Navy	0.0264559321015
Cga	0.0261068404846
Road	0.0254672068302
Food	0.0248328842483
EatToDie	0.0225476689437
IA	0.0207591544441
AC_Sale	0.0183161376046
Jewelry	0.0175451515138
BeautyBody	0.0161540095148
CrossStrait	0.0155429186382
street_style	0.0153815225782
AirForce	0.0153573246881
CVS	0.0145595454409
swim	0.0106185683437
Railway	0.0104430285512
Tennis	0.0103026805537
watch	0.00998507212946
basketballTW	0.0099792375562
dog	0.00989532550956
juniorhigh	0.00973325153709
Badminton	0.00941508515548
PH-sea	0.00930736155102
HelpBuy	0.00883572957518
cookclub	0.00863515204219
Bus	0.00829644200724
China_travel	0.00814428778568
MRT	0.00773229110171
BeautySalon	0.00708947432805
Post	0.00694983205672
travel	0.00674179387945
HsinChuang	0.00665737410409
Test	0.00554590961733
Boy-Girl	0.00548317548404
Tainan	0.00536289525598
BeautyMarket	0.0051625701804
V_ScHooL	0.00413372446718
Drama-Ticket	0.00386907386849
forsale	0.00369163988801
Aviation	0.00365542721435
Militarylife	0.00351810704271
Japan_Travel	0.00330797369933
Baseball	0.00141398073391
Gossiping	0.00051503694404
