board	similarity
HelloVenus	0.414820055335
SecretGirls	0.398258232057
SISTAR	0.398258232057
Rainbow	0.398258232057
BraveSound	0.398258232057
ZEA	0.225287802533
KR_1N2D	0.201516240159
KARA	0.201516240159
JoonYoung	0.201516240159
We2NE1	0.162172201798
BlockB	0.143861006222
NineMuses	0.141596037539
GirlsDay	0.133222669383
EXID	0.087832518343
JessicaJung	0.0759853214547
AOA	0.0735326129748
SuperJunior	0.0703257885201
APINK	0.0692909420908
MAMAMOO	0.0685012767091
JYPnation	0.0594547517805
YGFamily	0.0593116324222
KR_Entertain	0.053842060363
TWICE	0.0349193506196
