board	similarity
Gemini	0.0703976490739
Leo	0.0539426697563
Aquarius	0.0521466529546
Scorpio	0.05102129864
Virgo	0.0507391189641
L_TalkandCha	0.0420880507327
Libra	0.0406950885879
Sagittarius	0.0380247271058
Taurus	0.0360258070644
Capricornus	0.0333272708238
Aries	0.0322477057896
Cancer	0.0304996577295
GossipPicket	0.0290948692525
Zastrology	0.027241190901
TAROT	0.0255101323489
ID_Problem	0.0204167667356
guitar	0.0200765757435
japanavgirls	0.0179768808157
Boy-Girl	0.00974331228235
joke	0.00787414004538
Gossiping	0.0044190912056
