board	similarity
cohabitation	0.0421723597997
Bluetooth	0.0421723597997
CAR-TUNING	0.0285923781351
car	0.0248170266833
BikerShop	0.0210526880052
EDR	0.0187519409776
EZsoft	0.0171079176359
piano	0.0161263871511
Car-rent	0.0128607019837
StrikeShoot	0.0122519106158
Holland	0.0117802346451
NCHUS	0.0107848021132
forsale	0.0107769614019
E-appliance	0.0102051102011
aqua-shop	0.0100917606241
NIHONGO	0.00948919339327
FORMULA1	0.00932995100008
Digitalhome	0.00932078183177
car-pool	0.00849928003641
NailSalon	0.00820588596395
Loan	0.00722855277812
HardwareSale	0.00706146480254
nb-shopping	0.00701292623718
mobilesales	0.00694877080221
PingTung	0.00597142725955
AllTogether	0.0053804844003
Gossiping	0.00474865215572
BabyProducts	0.00470750356242
SportsShop	0.00381227353641
Test	0.0035165207674
Hsinchu	0.00326498791248
Hate	0.00253503043258
Kaohsiung	0.00248573653473
DC_SALE	0.00227083741322
give	0.0022045223106
BabyMother	0.00204202990846
Baseball	0.00199920967788
Tainan	0.00176314283929
part-time	0.00167086372319
HelpBuy	0.00137181114035
WomenTalk	0.00132207353838
Wanted	0.00112432454116
