board	similarity
Perfume_Shop	0.164971901044
poetry	0.0975744588033
IntlShopping	0.0611996052581
Arthropoda	0.0550246363534
e-seller	0.0277497674358
NightLife	0.0203994951415
EuropeTravel	0.0142283608958
HsinChuang	0.0116761075119
MakeUp	0.0116742632355
Tainan	0.0111667904482
Test	0.00786868046508
Kaohsiung	0.00687558759543
Drama-Ticket	0.00501342022059
Gamesale	0.00400694191394
HelpBuy	0.00396737418692
Gossiping	0.00227390295158
