board	similarity
eat-disorder	0.2029120141
Psychiatry	0.100645334928
elderly	0.0753563252736
Child_Psy	0.0630486595058
Pharmacy	0.0540111367567
Eng-Class	0.035846133704
NewActivity	0.0281497828978
Keelung	0.0239290422277
Doctor-Info	0.0231869312572
Android	0.022329108475
Road_Running	0.0200264643726
prozac	0.0194577387493
Lifeismoney	0.0174690393757
Tech_Job	0.0145458850903
cat	0.0140289142192
MuscleBeach	0.0129032992501
BikerShop	0.012392874665
PC_Shopping	0.00969970501498
MobileComm	0.00954481267605
car	0.00810954963711
GetMarry	0.00717778064961
part-time	0.0054088907396
