board	similarity
Wizards	0.220211276348
Orl-Magic	0.220211276348
Nets	0.220211276348
Lionel_Messi	0.220211276348
LaClippers	0.220211276348
CONCACAF	0.220211276348
Argentina	0.220211276348
Thunder	0.160941838988
Raptors	0.101662952067
LFP	0.101662952067
ChicagoBulls	0.101662952067
Hornets	0.0870467826826
Spurs	0.0853112803985
Bundesliga	0.0791533581937
Hawks	0.0760529985194
FCBarcelona	0.0760529985194
FCBayern	0.0732434296067
electronic	0.0685419236199
ManCity	0.0670453301036
BVB_09	0.0633695356045
ManUtd	0.0610075150457
RealMadrid	0.0541531951713
Soccer	0.053279607178
Atletico	0.0522766913176
BLAZERS	0.0474745404193
FAPL	0.0453033871026
PACERS	0.0435606619541
G-S-WARRIORS	0.0432494469275
Japandrama	0.0385294279141
GO	0.0370409841602
Cavaliers	0.0368869317575
NBA_Film	0.0348205470901
CN_Entertain	0.0321988018866
MiamiHeat	0.0236165742258
tabletennis	0.0206529055595
Beauty	0.0206370702048
SuperHeroes	0.0192924580275
MLB	0.0181474183856
Rhinos	0.0170546493647
Palmar_Drama	0.0118497701437
NTU	0.0102014764994
Elephants	0.00852120852862
Gossiping	0.0036032716533
