board	similarity
XiangSheng	0.126618129706
PttSurvey	0.112345120365
foreigner	0.0694559050547
graduate	0.0573547942076
Master_D	0.0352140990737
VISA	0.0260415323445
ChainChron	0.0237759508343
CareerLady	0.0224251601197
drawing	0.022414145179
KoreanPop	0.020095014467
Instant_Mess	0.0200180378973
CVS	0.0183006423255
teeth_salon	0.0169142558315
Salary	0.0155476374819
studyabroad	0.0147385479
Tech_Job	0.0140720727658
KoreaDrama	0.0139063177221
PttEarnMoney	0.0138709578983
part-time	0.0135271914588
MobileComm	0.0107625983744
MenTalk	0.0105424608794
forsale	0.00821386178903
e-shopping	0.00693700051576
WomenTalk	0.00370899186384
