board	similarity
Chelsea	0.073580392646
AC_In	0.0143665534021
shoes	0.0125334897991
LoL	0.0124936751461
ask	0.00752697073882
Test	0.0072647939585
Stock	0.00689612813018
Boy-Girl	0.00507528586992
Gossiping	0.00482095009993
give	0.00397803375684
WomenTalk	0.00273127687553
