board	similarity
BCC_Midnight	0.221381721161
C_Sharp	0.0466255002347
MapleStory	0.0457571496799
optical	0.0367332489679
ChungLi	0.0358794217414
NCU_Talk	0.0294561499951
CFantasy	0.019580007939
marvel	0.0170208035185
Taoyuan	0.0147810415474
THSRshare	0.0146065553266
Beauty	0.014056792813
PlayStation	0.0119016979025
ask	0.00993404409339
BuyTogether	0.00959477379828
joke	0.0086486633576
HardwareSale	0.00737575091832
part-time	0.00693780645355
mobilesales	0.00512785949173
WomenTalk	0.00510145116212
Gossiping	0.00264105981166
