board	similarity
SecretGirls	0.149286937456
SISTAR	0.149286937456
Rainbow	0.149286937456
BraveSound	0.149286937456
Buzz_Theater	0.113535339099
JessicaJung	0.0968137475466
ZEA	0.0844490418007
KR_1N2D	0.0755382812443
KARA	0.0755382812443
JoonYoung	0.0755382812443
KR_Entertain	0.0686007710381
We2NE1	0.0607901843532
AfterSchool	0.0594547517805
BlockB	0.0539262400861
NineMuses	0.0530772174902
lyrics	0.0507120930466
GirlsDay	0.0499384638182
EXID	0.0329239840311
AOA	0.0275636702786
SuperJunior	0.0263615934268
APINK	0.0259736816607
MAMAMOO	0.0256776759112
ID_Problem	0.0248221522596
YGFamily	0.0222329414614
TWICE	0.0130895044781
Test	0.0119811838623
forsale	0.00353773692371
