board	similarity
battlegirlhs	0.048168503048
Create	0.0472588698249
Wine	0.0283195002383
hardware	0.0246170768706
Old-Games	0.0214209814894
PVC-GK	0.018289659123
model	0.0170253163644
Lifeismoney	0.0111159704023
Baseball	0.0109220612724
ClashRoyale	0.0106652862795
Elephants	0.0105907351653
NBA	0.00958411090916
Hsinchu	0.00851432315596
Gossiping	0.00840505368955
MobileComm	0.00750778397977
movie	0.00458989175275
TaichungBun	0.00424793510131
C_Chat	0.0042234590218
