board	similarity
Evangelion	0.23783617327
Ghost-Shell	0.110886058785
ArakawaCow	0.104427771964
AC_Music	0.0699947235792
postcrossing	0.0311477199858
forsale	0.0304071744558
BoardGame	0.0240854623416
PVC-GK	0.0221061934234
Hunter	0.0213947076368
HardwareSale	0.020651534396
Gamesale	0.0199856283149
Yunlin	0.0189481026205
Korea_Travel	0.0183161376046
CFantasy	0.0165374915824
AC_In	0.0160145676991
aqua-shop	0.0152338573555
give	0.0131471298906
BikerShop	0.0115946259455
DC_SALE	0.00810369279956
Clothes	0.00796607262853
C_Chat	0.00722435018207
HelpBuy	0.00447084093359
