board	similarity
Employee	0.16845093355
IntlShopping	0.0638927495687
Oceanography	0.0487018310535
THU_Talk	0.0463820701256
N_E_Coastal	0.0459215688158
PublicBike	0.0441054608086
Cga	0.0436566453197
EarthScience	0.0414322549922
Examination	0.0409335539363
Agriculture	0.0352353037476
Ecophilia	0.0323863643599
sky	0.031125251751
Olympics_ISG	0.0292037971563
Soccer	0.0274281511076
AirForce	0.0256809810962
CareerLady	0.0246906766249
Tai-travel	0.0238269767696
Aquarium	0.021102875688
LicenseShop	0.0210688757653
Aviation	0.0210375895967
Navy	0.0191485155011
Road	0.0184328869188
Daan	0.0181951628533
NTU	0.0178918230339
swim	0.017756689947
Tennis	0.0172284528662
basketballTW	0.0166875817397
Miaoli	0.0164448889278
juniorhigh	0.0162762365063
PH-sea	0.0155640504386
Taipei	0.0155307041606
IA	0.0150252498811
Bus	0.013873560316
MRT	0.0129301701726
MenTalk	0.0124238317255
Coffee	0.0123650491907
friends	0.0113094613522
CrossStrait	0.0112497952193
marriage	0.0110107427206
Perfume_Shop	0.0102968931077
travel	0.00849513396431
Tainan	0.00821649568008
Kaohsiung	0.00810357660767
Railway	0.00755855032152
Test	0.0075024451946
Korea_Travel	0.00694983205672
V_ScHooL	0.00691253861297
Badminton	0.00681453608788
HardwareSale	0.00662983756088
Food	0.00660649347151
ShuangHe	0.00631239141497
Hate	0.00592208801302
Militarylife	0.00588308460575
Gamesale	0.00517108890659
give	0.00481160597058
Gossiping	0.0027817362861
forsale	0.00243869548522
Baseball	0.00236450118985
