board	similarity
Aussiekiwi	0.165165169519
global_univ	0.0756514603745
Toronto	0.0677292066591
Media-work	0.0561710473133
East_Europe	0.0541464379983
TOEIC	0.0339613034134
Minecraft	0.0275806943666
Ind-travel	0.0238188282329
Japan_Living	0.021793953543
Philippines	0.0197624308923
drawing	0.0164084468601
XBOX	0.0144884003067
Thailand	0.0144353274488
Eng-Class	0.0138988085873
HelpBuy	0.011995811939
studyabroad	0.0107894670121
friends	0.0104934849184
PingTung	0.00978285291898
travel	0.00825179275208
ChangHua	0.00788521288043
Aviation	0.00786859771742
OverWatch	0.00777996301438
Lifeismoney	0.00764659771911
lesbian	0.0070069772771
car-pool	0.00616702281657
MakeUp	0.00534985511744
Food	0.00511906808506
PlayStation	0.00505310333686
sex	0.00498388087514
WomenTalk	0.00447031356915
Kaohsiung	0.00445907224191
Hate	0.00415308246908
BabyMother	0.00366312308434
movie	0.00319270969882
mobilesales	0.00308111227233
Japan_Travel	0.00300146771013
Gossiping	0.00258336793554
Wanted	0.00207942391189
forsale	0.00200434017009
