board	similarity
Yabuki	0.323254465288
SUZUKA	0.323254465288
HK_Comics	0.17713768104
Ocean	0.162825165123
JP_Entertain	0.117909099692
CFP	0.101960013027
Militarylife	0.0273258192541
Gossiping	0.00894541715005
