board	similarity
Sangwoo	0.16150921368
LeeDongWook	0.16150921368
PUBLICISS_PT	0.0957616941182
W-Philosophy	0.0930505192317
Confucianism	0.0889260982219
EarthScience	0.0885802508494
Liu	0.0674864966387
money	0.0580703030793
HatePolitics	0.0526695584314
historia	0.0509970588691
Board-Police	0.0451036362198
Instant_Food	0.0394802636402
HateP_Picket	0.0386938586706
Zastrology	0.0351007059362
Gossiping	0.029349656537
Actuary	0.026117389219
CrossStrait	0.0240515434827
drawing	0.0231290389952
Military	0.0223059335441
FishShrimp	0.0205451526225
hypermall	0.0188967224954
MabinogiHero	0.0183750250417
Google	0.0183466176107
IA	0.0172359594183
Insurance	0.0167559279355
Contacts	0.01662823928
Browsers	0.0165042257946
MenTalk	0.0144189351453
Railway	0.0133738594462
Live	0.0130198254038
tax	0.0118660875167
Windows	0.0113587105867
Militarylife	0.0109861944075
cookclub	0.0109218347875
Aviation	0.0108156451854
ChungLi	0.00988193880481
MuscleBeach	0.00910279903705
Taoyuan	0.00778892351199
TaiwanDrama	0.00772143875877
japanavgirls	0.00704059254222
joke	0.0064885334505
Tainan	0.00630941616367
movie	0.00617745747595
MobileComm	0.00588920594869
WomenTalk	0.00588084604325
Baseball	0.00553528398455
Stock	0.00518497070856
Tech_Job	0.0048155390566
mobilesales	0.00475553817601
home-sale	0.0047460007154
sex	0.00472532164521
LoL	0.00230007874962
