board	similarity
Rugby	0.244949174507
cksh77th01	0.230538783619
Schalke04	0.164723843497
CourtBasebal	0.143398147652
Chelsea	0.109102108162
FCBayern	0.106931631039
Liverpool	0.0746798880665
FAPL	0.0661406094781
GambleGhost	0.0489553011887
PttEarnMoney	0.0338172635792
I.O.I	0.0287404329271
SummonsBoard	0.0265468752187
talk	0.0244649346926
OverWatch	0.0162402397275
Boy-Girl	0.0111156483644
NBA	0.0100259925099
movie	0.0066646037768
Hate	0.00612580698144
LoL	0.00506400221018
forsale	0.00498510418706
