board	similarity
Buddha	0.197143877155
T-I-R	0.128689554936
STS	0.128689554936
Monotheism	0.128689554936
Learn_Buddha	0.128689554936
HumService	0.128689554936
Hakka-Dream	0.128689554936
China	0.128689554936
Atheism	0.128689554936
Ancient	0.128689554936
Aboriginal	0.0853601835371
Feminism	0.0750440777325
IGuanTao	0.0727974582993
Marxism	0.0651161311204
W-Philosophy	0.0556909105034
Taoism	0.0532224367836
Confucianism	0.0532224367836
Zhongzheng	0.050203229979
love-vegetal	0.0411326126412
Electronics	0.0355701450262
Catholic	0.0351146244652
soul	0.031631637219
CrossStrait	0.0259614193642
NewAge	0.022568566511
Folklore	0.0210786228327
Christianity	0.0198656889196
Yunlin	0.0195494714751
Palmar_Drama	0.0187257099093
dog	0.016323547782
DiabloEX	0.0151333145848
Gossiping	0.0120576827774
iPhone	0.0101322892023
ask	0.00804468639874
Kaohsiung	0.00799401883303
movie	0.0065529407227
