board	similarity
Hornets	0.315304848189
Wizards	0.215586327851
Orl-Magic	0.215586327851
Nets	0.215586327851
Lionel_Messi	0.215586327851
LaClippers	0.215586327851
CONCACAF	0.215586327851
Argentina	0.215586327851
G-S-WARRIORS	0.156660130076
Raptors	0.099527793845
LFP	0.099527793845
ChicagoBulls	0.099527793845
Bundesliga	0.0774909537472
Hawks	0.0744557088303
FCBarcelona	0.0744557088303
FCBayern	0.0717051473932
ManCity	0.0656372223818
BVB_09	0.0620386281084
ManUtd	0.0597262154698
RealMadrid	0.0530158522399
Soccer	0.0521606116243
Atletico	0.0511787593274
Celtics	0.0474745404193
FAPL	0.0443519107044
PACERS	0.0426457868335
Thunder	0.0425847749799
GO	0.0362630374227
Cavaliers	0.0361122204784
CN_Entertain	0.0315225522284
MiamiHeat	0.0231205712905
HatePolitics	0.0218682983271
tabletennis	0.0202191465527
SuperHeroes	0.0188872715801
MLB	0.0177662804313
Rhinos	0.0166964620991
Palmar_Drama	0.0116008974361
NTU	0.00998722178832
Elephants	0.00834224334924
