board	similarity
NTUST_Talk	0.0340927919906
AndroidDev	0.0225612599857
CYCU_Talk	0.0146065553266
Car-rent	0.0139012535375
optical	0.0109477187367
baking	0.0106942306591
forsale	0.00878704524465
EuropeTravel	0.00752588320323
bicycle	0.0071301710786
Plant	0.00701663572779
Rent_tao	0.00683435919851
hairdo	0.00650298714721
BuyTogether	0.00571911757532
Tainan	0.00539422345391
BikerShop	0.00518743123586
cat	0.00405158720337
Clothes	0.00402349844353
HelpBuy	0.00395732359809
Kaohsiung	0.00332131744019
Chat82gether	0.00323939956009
MacShop	0.00296950240171
Drama-Ticket	0.00265177523293
LoL	0.0022651817037
HardwareSale	0.00219821684153
Gossiping	0.000972990335081
