board	similarity
Ptt-Press	0.102213463119
Army-Sir	0.0523454716999
TNFSH102nd	0.040018438759
Wei-Lun	0.0394754498877
Nangang	0.0368838482163
Volleyball	0.0309103841386
egg-exchange	0.0301446617939
ID_Multi	0.0250783171753
Taipei	0.0208022023005
Daan	0.0197155144895
SongShan	0.0192288890963
Aves	0.0183479301587
PttLifeLaw	0.0180835911079
StudyGroup	0.017565965032
GraduateCram	0.0171803099253
GossipPicket	0.0156546927806
Interior	0.0152209862485
Monkeys	0.0148305503707
NailSalon	0.0145453780113
give	0.0135154055567
BigShiLin	0.013070434664
forsale	0.0123443070759
Rent_tao	0.0119299278093
talk	0.0114767023052
dog	0.0111216703695
Neihu	0.0108195633258
ToS	0.01064553143
Hualien	0.0103782831932
toberich	0.00901761145151
e-coupon	0.00879815304739
BigSanchung	0.00788568341641
Tech_Job	0.00777706080395
BeautyMarket	0.00739492602397
car	0.00628421800453
MenTalk	0.00602860830145
BabyMother	0.00505116552097
cat	0.00502172945976
Wanted	0.00478977327361
BabyProducts	0.00417215271488
AllTogether	0.00344104323877
Hate	0.00287366649405
Gossiping	0.00282169090163
