board	similarity
joyinDIY	0.073148748349
wisdom	0.0445284697906
postcrossing	0.0337050296042
BeautyBody	0.0255247753044
BeautySalon	0.0245317007521
Doctor-Info	0.0214285436817
LAW	0.021227574335
studyteacher	0.0174154691972
cookclub	0.0149401038812
toberich	0.014857691498
dog	0.0126486937495
BuyTogether	0.0119256760052
MakeUp	0.0115164330523
Chiayi	0.0112493620606
Chat82gether	0.00746820831538
forsale	0.00622617445103
BabyMother	0.00508865834313
WomenTalk	0.00377183734634
Gossiping	0.00198699358656
