board	similarity
Depstore	0.0652669135944
bag	0.0414744143085
Zastrology	0.0384815929925
EatToDie	0.036195679234
baking	0.0274269158853
PublicIssue	0.026117389219
HomeTeach	0.017594296709
shoes	0.0168181652051
Lifeismoney	0.0146070174494
BabyMother	0.0131959486384
job	0.0115836316182
Food	0.00991691051827
e-shopping	0.00885948120395
HatePolitics	0.00884268443799
TaichungBun	0.0062679047081
Japan_Travel	0.00581459090018
mobilesales	0.00461820170942
HelpBuy	0.00435378713682
forsale	0.00339156988232
