board	similarity
NCUT	0.163104592161
NCHU-SWC	0.158914095963
NUK_TALK	0.126949871473
NTHU_EDA223	0.126949871473
scholarship	0.0935878060361
TIT	0.0935878060361
NUU_Talk	0.0935878060361
NUU_ID	0.0935878060361
NUU-ARCHI	0.0935878060361
NTUST-ARCH	0.0935878060361
NTCUST	0.0935878060361
NTCU	0.0935878060361
NFU	0.0935878060361
Lan_Yang	0.0935878060361
HungKuang	0.0935878060361
YZU_Talk	0.0847970787819
CYUT	0.073619766769
CCU_talk	0.0579685795964
LTU	0.0441550852113
NHCUE-Talk	0.0399056716733
OCU	0.0391197061217
ASIA-uni	0.037538059543
TaichungBun	0.0368958318818
PttNewhand	0.0366704828252
CTUST	0.0358238114704
KSU	0.0331198223895
CHU	0.0331198223895
NCNU	0.0302047002024
NDHU	0.0292191807209
NCCU	0.0285469789369
SongShan	0.0271883871548
NTUST_Talk	0.0256153108699
NSYSU	0.0253839135026
STUST	0.0241888361614
TaichungCont	0.0233808405721
NYUST	0.022149597519
FCU_Talk	0.018293185428
talk	0.0178224564357
PU_Family	0.015110811916
NCU_Talk	0.0150026968165
Rent_tao	0.0148054350478
learnyf	0.0147457038259
THU_Talk	0.0142830459768
Refresh	0.0121591529823
Rent_apart	0.0120197927324
CarShop	0.0107848021132
Beauty	0.0106934777452
Hearthstone	0.0100966870794
SENIORHIGH	0.009883114421
forsale	0.00853034310779
car-pool	0.00805005420522
Hate	0.00593602661864
V_ScHooL	0.0058674410026
Baseball	0.00512593438982
part-time	0.00391249407089
Gossiping	0.00345171326302
WomenTalk	0.00329367994167
Test	0.00285587725994
