board	similarity
Agriculture	0.472392567367
Ecophilia	0.434197415106
Oceanography	0.427023032471
sky	0.417289934263
Olympics_ISG	0.391529382416
Soccer	0.367723656157
EarthScience	0.363282586838
Road	0.247125974504
IA	0.20144047622
medache	0.19700594556
Navy	0.167896298347
Cga	0.165680871197
CrossStrait	0.150823721687
swim	0.149755946232
Tennis	0.145300912997
Bus	0.117006500589
MRT	0.1090501594
Railway	0.101335950373
China_travel	0.0998967648121
AirForce	0.097461618731
TY_Research	0.091349880345
Jinmen	0.0666606248422
basketballTW	0.0633308643062
juniorhigh	0.0617697723781
Korea_Travel	0.0609368948934
Badminton	0.0597506048989
PH-sea	0.0590669625927
bicycle	0.0584822872886
Militarylife	0.0496166179918
Post	0.0441054608086
V_ScHooL	0.0262337019072
Aviation	0.0231983018331
home-sale	0.0191915069103
WomenTalk	0.0165879016623
Tainan	0.00906038906792
Baseball	0.00897349336424
Gossiping	0.00726367645835
