board	similarity
Wii	0.211056396556
SmashBros	0.211056396556
Modchip	0.0902639258283
Francais	0.0820937977078
YUGIOH	0.0676702728012
PokeMon	0.0360131363998
Browsers	0.0332660211429
SuperHeroes	0.0303825813689
guitar	0.0267239267012
Palmar_Drama	0.0186615207395
C_Chat	0.0148561685451
Steam	0.0132340810545
iPhone	0.0113993551238
StupidClown	0.0105811277815
Hsinchu	0.00955648879201
Japan_Travel	0.00758901174177
joke	0.00701726172834
Kaohsiung	0.00679760225079
Gamesale	0.00647898689484
