board	similarity
IC-Card	0.0505848455774
TWproducts	0.0468819798881
Instant_Food	0.0396979673814
HateP_Picket	0.0389072259842
ForeignEX	0.0387308803648
StrikeShoot	0.0351670175508
Statistics	0.0326435656961
cookclub	0.0281906050162
Eng-Class	0.0196995322262
PublicIssue	0.0188967224954
TaiwanDrama	0.0178869805165
car	0.0163061537455
MAC	0.0162000405012
watch	0.0149594741903
HatePolitics	0.0145082173336
travel	0.0116957116304
MuscleBeach	0.00915299407686
MenTalk	0.00862921561947
iPhone	0.00801060391341
NBA	0.00793059856759
Gossiping	0.00771225907192
ask	0.00749396852648
Hsinchu	0.00735335215423
Kaohsiung	0.0063200839681
MacShop	0.00618725732333
BabyProducts	0.00598450748479
movie	0.00527172717453
TaichungBun	0.00525014605797
Baseball	0.0050830700911
WomenTalk	0.00384839387553
Wanted	0.00261070263782
