board	similarity
Wizards	0.345363778735
Orl-Magic	0.345363778735
Nets	0.345363778735
Lionel_Messi	0.345363778735
LaClippers	0.345363778735
CONCACAF	0.345363778735
Argentina	0.345363778735
Raptors	0.159440978071
LFP	0.159440978071
ChicagoBulls	0.159440978071
Hornets	0.136518012577
Bundesliga	0.124138524324
FCBarcelona	0.119276139662
FCBayern	0.114869810647
ManCity	0.105149150103
BVB_09	0.0993842941924
ManUtd	0.0956798683375
RealMadrid	0.084930038212
Soccer	0.0835599646379
Atletico	0.0819870623913
Celtics	0.0760529985194
BLAZERS	0.0744557088303
FAPL	0.0710506256479
PACERS	0.0683174588793
Thunder	0.0682197194517
G-S-WARRIORS	0.0678293712602
GO	0.058092457706
Cavaliers	0.0578508528218
CN_Entertain	0.0504983217696
MiamiHeat	0.0370385633772
tabletennis	0.0323905552167
SuperHeroes	0.0302569256032
MLB	0.0284611264776
Rhinos	0.0267473048941
Palmar_Drama	0.0185843407379
NTU	0.0159992736564
Elephants	0.0133640603044
