board	similarity
Wanted	0.0665858711903
TaichungCont	0.0196518053878
hardware	0.01622806645
KTV	0.0135832035478
CareerLady	0.0130199762567
BoardGame	0.0121507059789
Post	0.0113094613522
Scorpio	0.0111343675856
WorkanTravel	0.0104934849184
AllTogether	0.0104906879028
TaichungBun	0.00888777102525
HomeTeach	0.00882649014896
EAseries	0.00747201065699
Taoyuan	0.00639848047564
Salary	0.00602958000537
Perfume_Shop	0.00542979464743
NTU	0.00511057914866
joke	0.003907526241
forsale	0.00298742268106
Hate	0.00265037296931
Tainan	0.00260875601806
give	0.00253727333783
HelpBuy	0.00239158244171
WomenTalk	0.00195614741058
Gossiping	0.00110888910779
