board	similarity
FAIRYTAIL	0.0905585145508
hardware	0.0550173769876
Mollie	0.0473039515908
Notebook	0.0444707985062
Nethood	0.0327558365543
Paradox	0.0314734306558
Volleyball	0.0247955613543
Instant_Mess	0.0247689977692
Philippines	0.0239360250369
textbook	0.0183927599447
book	0.0175093290318
AKB48	0.0164767962462
MobileComm	0.0160468508957
MAC	0.0142728715432
RO	0.0127224777014
Hunter	0.012064259089
ask	0.0112834892126
watch	0.0109732304576
NTU	0.0108913673406
Gossiping	0.00954552904532
PC_Shopping	0.00841419440783
car-pool	0.0068215832921
Hsinchu	0.00647859187149
barterbooks	0.00642389216026
Test	0.00564476972413
nb-shopping	0.00549718704706
Hate	0.00406926731905
movie	0.00386697262614
C_Chat	0.00378573368124
Baseball	0.00346498405363
WomenTalk	0.00328861354466
forsale	0.00183485171624
