board	similarity
female-shoes	0.0703476026711
PU_Family	0.0428576211716
Libra	0.0295226169586
travel	0.0246994517311
WorkinChina	0.0236771193914
China_travel	0.0221634990837
Thailand	0.0202957860258
lesbian	0.0111217700246
Elephants	0.0105605888679
nb-shopping	0.00844287206239
Salary	0.00807894828902
HatePolitics	0.00734740574013
Baseball	0.00569234167094
give	0.00556010697169
Wanted	0.00551338181248
Japan_Travel	0.0048313562308
TaichungBun	0.00475631102518
WomenTalk	0.00430967356957
Gossiping	0.00351396604626
