board	similarity
NTUDFLLSA	0.142673894963
NTUCAREER	0.142673894963
NTUActivity	0.142673894963
Campus-plan	0.0936081296979
learnyf	0.0586397509723
ZACTION	0.0538024264788
TOEFL_iBT	0.0534628526236
Refresh	0.0483537246736
NewActivity	0.0397450441243
IELTS	0.0340147648834
WorkanTravel	0.0339613034134
CareerLady	0.0318256493352
GMAT	0.0289875195952
textbook	0.0267425441567
Facebook	0.0258096494816
GRE	0.0256813830879
Design	0.0245603733436
unemployed	0.0235157076141
Language	0.0213646758762
drawing	0.0194498284952
LAW	0.0164538657363
HomeTeach	0.0144447168135
Lifeismoney	0.0135382532567
creditcard	0.0126581268297
Aviation	0.0123403582578
barterbooks	0.00934015451027
WomenTalk	0.00842122394166
Kaohsiung	0.00699318365724
joke	0.00545638159995
mobilesales	0.00428029777804
Gossiping	0.00405150790285
Wanted	0.0024516836398
