board	similarity
Japanhistory	0.0776760255066
TW-language	0.0567480057445
SevenKnights	0.0476482878291
fashion	0.0432288110477
Zombie	0.0413090022429
gallantry	0.0318771918963
feminine_sex	0.0300985933184
True-Escape	0.0281836090752
LineGames	0.0270723231382
Keelung	0.0231131589852
WhiteCat	0.022551281536
LGBT_SEX	0.021656830173
NewActivity	0.0212360851854
Android	0.012726051121
SENIORHIGH	0.00900309016393
C_Chat	0.008864888876
MenTalk	0.00852835536616
PlayStation	0.00824782475727
Salary	0.0074816718061
iPhone	0.00735885048856
Gossiping	0.00683709415081
joke	0.00599348600029
MobileComm	0.00543988463272
Tainan	0.00532255412189
HardwareSale	0.0047500011515
Baseball	0.00466950472494
movie	0.00442278280089
Gamesale	0.00418250816459
part-time	0.00408044583937
