board	similarity
Architecture	0.086060438493
VR	0.0784908136826
DotA2	0.0637681128944
XBOX	0.0281525396908
Bus	0.0260181804883
historia	0.0256071911854
MRT	0.024248966641
Aquarium	0.0229390958726
FORMULA1	0.0209865830038
Railway	0.0141751448089
Android	0.0138359035484
SENIORHIGH	0.0107178456168
LoL	0.00942770797094
nb-shopping	0.00850056701826
Kaohsiung	0.00780274532896
Tainan	0.00633630368315
Gossiping	0.00566478438141
C_Chat	0.0052133919919
MobileComm	0.0051659167433
forsale	0.00350731162255
