board	similarity
forsale	0.0412755820082
BeautyMarket	0.0409163782298
e-coupon	0.0404742949863
SlamDunk	0.0269236994212
Oneday	0.0269236994212
JPliterature	0.0269236994212
Perfume_Shop	0.0264341727117
Stella-Chang	0.0248034561968
KimSooHyun	0.0248034561968
JJ	0.0192374366699
book	0.0187478479393
SwimWear	0.0185428708231
IkutaToma	0.0184524845645
creditcard	0.0159795464072
Chicago	0.0159635417061
Aussiekiwi	0.0157500257866
Clothes	0.0157443400894
MLB_Jersey	0.0153850198574
ManCity	0.0152056790346
CNBLUE	0.0151656785189
BabyProducts	0.0138233871692
WuBai_and_CB	0.0129643516785
DigiCurrency	0.0124881253333
BuyTogether	0.0121472650699
MacShop	0.0120403226329
WorkanTravel	0.011995811939
Drama-Ticket	0.0117857296132
TKU_info	0.0116589707306
LivingGoods	0.0106431671561
Drum	0.0105937586482
FAPL	0.0102746718138
e-seller	0.00985787669262
SailorMoon	0.00965345599661
NBAJerseys	0.00962373581922
Neihu	0.00918970408686
Keelung	0.00898220002168
Korea_Travel	0.00883572957518
e-shopping	0.0087516673402
bi-sexual	0.00871484955861
exchange_3C	0.00868148350508
IntlShopping	0.00866698060356
Jewelry	0.00858375451773
Bank_Service	0.00848690144679
GirlComics	0.00848574108667
BeautySalon	0.00847421462515
San-X	0.00842792899835
travelbooks	0.00837860591751
Lottery	0.00800338407098
Tainan	0.00793382096233
Japan_Travel	0.00771492691168
LinKou	0.00762268580556
HardwareSale	0.00760977774154
MakeUp	0.00734716080924
Suit_Style	0.00733420673436
France	0.00699674214506
points	0.00690760159889
ID_GetBack	0.00675060600394
Stall	0.0067025549205
mobilesales	0.00651495555213
give	0.00649852076079
Japan_Living	0.00633037686692
bag	0.00630638530372
E-appliance	0.00627942421942
MabinogiHero	0.00625103572458
BigShiLin	0.0062325875485
Jay	0.00608132146007
BabyMother	0.00605928702954
EXO	0.00603616099398
feminine_sex	0.00594775016155
Zhongshan	0.00592910655651
HsinChuang	0.00592718681958
DC_SALE	0.00580760398655
SportsShop	0.00572085923334
Gamesale	0.00571403273895
watch	0.00562999553688
EuropeTravel	0.00553453248905
Brand	0.00546871422146
Gov_owned	0.00545958995631
TaichungCont	0.00527621640053
HsinYi	0.0052568589464
einvoice	0.0051623596389
I-Lan	0.00513323865979
toberich	0.00513243121058
IC-Card	0.00512538511066
Broad_Band	0.00512512360148
nb-shopping	0.00503350908179
San-Ying	0.00494382536301
TaichungBun	0.00480553548225
MysticWiz	0.00478396601974
Lakers	0.00468420562086
hair_loss	0.00466278922978
KR_Entertain	0.00450328146052
AC_Sale	0.00447084093359
hairdo	0.00445266823832
IELTS	0.0044394735001
Actuary	0.00435378713682
Starbucks	0.00431435052355
Digitalhome	0.00430200920107
Taurus	0.0042563397834
BigBanciao	0.00423325574698
NCU_Talk	0.00423188580175
MuscleBeach	0.00416535813887
Singapore	0.00409730997528
Headphone	0.00408479628701
BikerShop	0.00404585222252
Shu-Lin	0.00398398819341
Perfume	0.00396737418692
THSRshare	0.00395732359809
Taipei	0.00388149299152
Wanted	0.00387896074271
tax	0.00381544194818
Nangang	0.00378020163978
photo-buy	0.00373209351683
BigPeitou	0.00365482320609
CareerPlan	0.00363965245567
Kaohsiung	0.00363819196267
littlegift	0.00360561076349
Lifeismoney	0.00359356730002
WomenTalk	0.00359262810063
Nantou	0.00353806842073
equal_change	0.00353594648863
Broker	0.00351189237447
marriage	0.0034803389522
Ind-travel	0.00345926586806
Daan	0.00343701543173
Chat82gether	0.00340419541989
NTU_GoodLife	0.00339659789485
PC_Shopping	0.0033707477622
job	0.00332154986862
ShuangHe	0.00322179288293
LA	0.00322008775934
Food	0.00315903433093
TuCheng	0.00310532668272
iPhone	0.00309582400356
Road_Running	0.00298545280332
cat	0.00297953614264
Audiophile	0.00295258831258
Baseball	0.0029260979513
talk	0.00285716154862
Hate	0.00285253442585
guitar	0.00275784901193
car-pool	0.00271486295196
car	0.00270334041437
Hualien	0.00270237101643
PttEarnMoney	0.00261265056034
ask	0.00260278790773
Tour-Agency	0.00255418216465
Hsinchu	0.00248960591542
BigSanchung	0.00248106923703
Insurance	0.00247424071339
marvel	0.00244533303762
friends	0.00239158244171
CVS	0.00237827484539
Accounting	0.00226720546991
Steam	0.00223363460249
biker	0.00217579242741
DiabloEX	0.00217191578025
Teacher	0.00209203421368
barterbooks	0.00203827249785
Taoyuan	0.00193937127867
travel	0.00193899128015
Chiayi	0.00190284606957
ChangHua	0.00185285300742
SportLottery	0.00181651547862
sex	0.0018147607701
SENIORHIGH	0.00177909081699
Gossiping	0.00171654995275
StupidClown	0.00163097859967
Stock	0.0016108990055
CarShop	0.00137181114035
GetMarry	0.00132270230575
LoL	0.00088334572678
part-time	0.000882909462564
