board	similarity
YMPT95	0.122544295665
TTU-COMM	0.122544295665
FJU_ADBA	0.122544295665
Academy_Art	0.119642640381
Ind-travel	0.0944038135797
travel	0.0846751195571
Food	0.0626789302149
EatToDie	0.0535541789585
hotspring	0.0503577869596
Japan_Travel	0.0453441307641
ZCLUB	0.0426817655933
Matsu	0.038641022198
isLandTravel	0.0357980428153
Gra-Travels	0.0312254871138
London	0.0290947540977
Singapore	0.0288469595253
Bus	0.0283449148148
SongShan	0.0280568689753
IA	0.028035409095
Tai-travel	0.0264594592801
Aviation	0.023538194061
EuropeTravel	0.0234159930027
HsinYi	0.0219541975821
Philippines	0.0200129145929
Thailand	0.0194448970342
Nantou	0.0185231846464
NewYork	0.0182844659325
Taipei	0.0162102626147
China_travel	0.016049295527
LinKou	0.0150009382061
I-Lan	0.0139490114971
Hualien	0.0125322900418
Tour-Agency	0.011845061804
BabyMother	0.0111410078667
points	0.0104150930067
Chiayi	0.00925784822901
BeautySalon	0.00921887209587
HsinChuang	0.00865698605002
MuscleBeach	0.00833443255702
Tainan	0.00803061638448
WomenTalk	0.00689337503313
GetMarry	0.00613405370093
forsale	0.00533941963854
Kaohsiung	0.00509774904341
TaichungBun	0.00498967264117
Gossiping	0.00336664506929
