board	similarity
Sub_DigiTech	0.225624323635
Paramore	0.225624323635
Sub_Strategy	0.20029226808
L_ShoppingMa	0.157946789741
UniversityTV	0.136261154932
L_LifeJob	0.124208555931
GossipPicket	0.0900630341232
L_LifeInfo	0.086360527945
Sub_DigiLife	0.0852944205244
chicken	0.0805646686175
ID_Multi	0.072139050161
Board-Police	0.0678916227619
SYSOP	0.055341958261
Pisces	0.0420880507327
MenTalk	0.0373217604793
talk	0.0355248436381
Beauty	0.0336221502619
ID_Problem	0.0316000038225
haiku	0.0305024044668
GambleGhost	0.0258123574246
Headphone	0.0218167592389
creditcard	0.018928749335
Gossiping	0.0169152139395
Salary	0.0152132660749
WomenTalk	0.0146806093201
joke	0.0103432789699
LoL	0.00805163420179
