board	similarity
NTU-Taipei	0.752878231989
ASES-Taiwan	0.752878231989
FineArt	0.60012865235
Art-Service	0.60012865235
AIESEC	0.60012865235
wonderland	0.45461107865
iELC	0.45461107865
howtztravel	0.45461107865
e-Business	0.45461107865
Sassy-babe	0.45461107865
Progressive	0.45461107865
NTUrefined	0.45461107865
NTUTradOpera	0.45461107865
NTUSNews	0.45461107865
NTUPR	0.45461107865
NTUNTE	0.45461107865
NTUMUN	0.45461107865
NTUDesign	0.45461107865
NTUDT	0.45461107865
NTUChallenge	0.45461107865
NTU-IAS	0.45461107865
MED_serve	0.45461107865
HELLOWORLD	0.45461107865
GOFORFIENDS	0.45461107865
Film-Club	0.45461107865
CYPA	0.45461107865
CSCommunity	0.45461107865
CLUB_KABA	0.45461107865
CCYS	0.45461107865
AquaPet	0.45461107865
AD	0.45461107865
asciiart	0.303696628332
dance	0.28803060857
Alternative	0.238691505513
A-UPUP	0.238691505513
Architecture	0.229706737363
TravelGuy	0.146572849641
uni-talk	0.140127140203
ZACTION	0.121651640572
Polytechnic	0.106161667377
Design	0.096774239188
PttEarnMoney	0.0570425427621
toberich	0.0456216115893
Beauty	0.0420282023034
ask	0.0297016553065
Taoyuan	0.0178950049717
Wanted	0.0103472798935
