board	similarity
Wizards	0.237393344177
Orl-Magic	0.237393344177
Nets	0.237393344177
Lionel_Messi	0.237393344177
LaClippers	0.237393344177
CONCACAF	0.237393344177
Argentina	0.237393344177
Rockets	0.140345588509
Raptors	0.109595242216
LFP	0.109595242216
ChicagoBulls	0.109595242216
Hornets	0.0938386407072
Mavericks	0.0885213537386
Bundesliga	0.0853293287976
Hawks	0.0819870623913
FCBarcelona	0.0819870623913
FCBayern	0.0789582758053
ManCity	0.0722765672526
BVB_09	0.0683139675024
ManUtd	0.0657676493993
Tennis	0.064604655527
RealMadrid	0.0583785186335
Soccer	0.0574367686078
Celtics	0.0522766913176
BLAZERS	0.0511787593274
FAPL	0.048838200955
PACERS	0.0469594990199
Thunder	0.0468923156874
G-S-WARRIORS	0.0466240013237
Jeremy_Lin	0.0433019170438
GO	0.0399311209091
Cavaliers	0.0397650485096
CN_Entertain	0.0347111255387
Android	0.0332743892334
Steam	0.0323611595477
Elephants	0.0256356376315
MiamiHeat	0.0254592663302
Gossiping	0.0235408426121
tabletennis	0.0222643562993
SuperHeroes	0.0207977593359
MLB	0.0195633775444
Rhinos	0.0183853448089
MobileComm	0.0142234882552
Palmar_Drama	0.0127743529251
NTU	0.010997450548
movie	0.00989525363391
LoL	0.00751876449832
WomenTalk	0.00671290481993
